id,"name",artist_id,"created_at","updated_at",display
621,"青春時代",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
622,"白い蝶のサンバ",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
623,"どうにもとまらない",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
624,"渚のシンドバッド",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
625,"夢のバルーン",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
626,"ソラミミドレミ",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
627,"パピーラブ",2,"2015-11-15 19:14:39","2015-11-15 19:14:39",1
628,"マスカラフル",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
629,"ラブチク",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
630,"コイサイン",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
631,"はぴ☆はぴ サンデー!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
632,"ハッテン×JOY",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
633,"弱虫",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
634,"泣いちゃうかも",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
635,"片思いの終わりに",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
636,"グルグルJUMP",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
637,"情熱のキスを一つ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
638,"Take off is now!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
639,"It's You",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
640,"私の魅力に 気付かない鈍感な人",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
641,"雨の降らない星では愛せないだろう？",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
642,"SONGS",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
643,"しょうがない 夢追い人",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
644,"3、2、1 BREAKIN' OUT!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
645,"秋麗(あきうらら)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
646,"なんちゃって恋愛",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
647,"すべては愛の力",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
648,"愛して 愛して 後一分",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
649,"気まぐれプリンセス",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
650,"女が目立って なぜイケナイ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
651,"泣き出すかもしれないよ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
652,"大きい瞳",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
653,"あの日に戻りたい",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
654,"大阪 美味いねん",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
655,"雨の降らない星では愛せないだろう？(中国語Ver.)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
656,"Loving you forever",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
657,"涙ッチ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
658,"元気ピカッピカッ!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
659,"Moonlight night 〜月夜の晩だよ〜",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
660,"友(とも)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
661,"青春コレクション",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
662,"くら寿司 ビッくらポン!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
663,"あっぱれ回転ずし!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
664,"愛され過ぎることはないのよ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
665,"女と男のララバイゲーム",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
666,"電話でね",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
667,"愛の炎",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
668,"愛しく苦しいこの夜に",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
669,"1から10まで愛してほしい",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
670,"すんごいマイバースディ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
671,"I'm Lucky girl",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
672,"女心となんとやら",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
673,"Fantasyが始まる",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
674,"ブラボー!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
675,"盗んだハートはココですよ?",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
676,"ラーメンレボリューション2010 Long Type",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
677,"もっと愛してほしいの",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
678,"まじですかスカ!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
679,"モーニングコーヒー(2011ドリムス。Ver.)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
680,"恋人のような顔をして…",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
681,"女子かしまし物語(2011ドリムス。Ver.)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
682,"あっと驚く未来がやってくる！",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
683,"やめてよ！シンドバッド",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
684,"Only you",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
685,"自信持って 夢を持って 飛び立つから",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
686,"彼と一緒にお店がしたい！",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
687,"この地球の平和を本気で願ってるんだよ！",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
688,"この愛を重ねて",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
689,"シルバーの腕時計",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
690,"好きだな君が",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
691,"乙女のタイミング",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
692,"OK YEAH!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
693,"My Way 〜女子校花道〜",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
694,"怪傑ポジティブA",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
695,"Give me 愛",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
696,"かっちょ良い歌",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
697,"悲しき恋のメロディー",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
698,"ピョコピョコ ウルトラ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
699,"シャイニング バタフライ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
700,"笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
701,"私がいて 君がいる",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
702,"恋愛ハンター",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
703,"The 摩天楼ショー",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
704,"One・Two・Three",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
705,"アイサレタイノニ…",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
706,"青春ど真ん中",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
707,"私の時代！",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
708,"涙一滴(なみだひとしずく)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
709,"笑って！YOU",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
710,"ラララのピピピ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
711,"地球が泣いている",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
712,"ゼロから始まる青春",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
713,"ドッカ〜ン カプリッチオ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
714,"Be Alive",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
715,"What's Up? 愛はどうなのよ〜",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
716,"普通の少女A",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
717,"大好き100万点",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
718,"信念だけは貫き通せ！",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
719,"Loveイノベーション",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
720,"ワクテカ Take a chance",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
721,"なには友あれ！",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
722,"大好きだから絶対に許さない",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
723,"私のでっかい花",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
724,"哀愁ロマンティック",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
725,"Happy大作戦",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
726,"Help me!!",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
727,"いつもとおんなじ制服で",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
728,"Rockの定義",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
729,"トキメクトキメケ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
730,"A B C D E-cha E-chaしたい",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
731,"君さえ居れば何も要らない",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
732,"ブレインストーミング",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
733,"ふんわり恋人一年生",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
734,"坊や",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
735,"愛の軍団",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
736,"わがまま 気のまま 愛のジョーク",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
737,"負ける気しない 今夜の勝負",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
738,"ウルフボーイ",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
739,"LOVEマシーン(updated)",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
740,"What is LOVE?",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
741,"君の代わりは居やしない",2,"2015-11-15 19:14:40","2015-11-15 19:14:40",1
742,"笑顔の君は太陽さ",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
743,"Password is 0",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
744,"時空を超え 宇宙を超え",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
745,"見返り美人",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
746,"シャバダバドゥ〜",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
747,"TIKI BUN",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
748,"大人になれば 大人になれる",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
749,"キラリと光る星",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
750,"恋人には絶対に知られたくない真実",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
751,"笑えない話",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
752,"私は私なんだ",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
753,"明日を作るのは君",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
754,"イマココカラ",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
755,"夕暮れは雨上がり",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
756,"青春小僧が泣いている",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
757,"今すぐ飛び込む勇気",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
758,"スカッとMy Heart",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
759,"Oh my wish!",2,"2015-11-15 19:14:41","2015-11-15 19:14:41",1
760,"雪だより",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
761,"初めてのハッピーバースディ！",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
762,"恋人は心の応援団",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
763,"女の子の取り調べタイム",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
764,"二人の北海道",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
765,"北海道シャララ",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
766,"雪景色",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
767,"あぁ　恋しくて",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
768,"どっちが綺麗ですか…",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
769,"片想いはホットミルク",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
770,"色っぽい女〜SEXY BABY〜",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
771,"BYE BYE最後の夜",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
772,"浮気なハニーパイ",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
773,"恋がステキな季節",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
774,"先輩〜LOVE AGAIN〜",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
775,"シャイニング愛しき貴方",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
776,"革命チックKISS",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
777,"恋泥棒",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
778,"愛おしくってごめんね",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
779,"ためらい サマータイム",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
780,"わかっているのにごめんね",5,"2015-11-15 19:14:48","2015-11-15 19:14:48",1
781,"サバイバー",6,"2015-11-15 19:15:03","2015-11-15 19:15:03",1
782,"念には念",6,"2015-11-15 19:15:03","2015-11-15 19:15:03",1
783,"ラーメン大好き小泉さんの唄",6,"2015-11-15 19:15:03","2015-11-15 19:15:03",1
784,"ドスコイ！ケンキョにダイタン",6,"2015-11-15 19:15:03","2015-11-15 19:15:03",1
